title,price,mileage,transmission,location,year,brand,model,price_clean,mileage_clean,year_clean
2024 Chevrolet Blazer EV eAWD LT,"$63,884",15 km,Automatic,Sherwood Park,2024,Chevrolet,Blazer EV,63884.0,15.0,2024.0
2024 Chevrolet Blazer EV eAWD LT,"$62,294",15 km,Automatic,Sherwood Park,2024,Chevrolet,Blazer EV,62294.0,15.0,2024.0
2024 Chevrolet Blazer EV eAWD RS,"$67,994",15 km,Automatic,Sherwood Park,2024,Chevrolet,Blazer EV,67994.0,15.0,2024.0
2015 Nissan LEAF SL A/C CAMERA SIEGES/VOLANT CHAUFFANTS/ ELECT.,"$7,480","108,988 km",Automatic,Joliette,2015,Nissan,LEAF SL,7480.0,108988.0,2015.0
2024 Cadillac LYRIQ Sport,"$86,884",2 km,Automatic,Calgary,2024,Cadillac,LYRIQ Sport,86884.0,2.0,2024.0
2024 Chevrolet Equinox EV 2LT- HD Surround Vision | Hands-Free L,"$46,069",0 km,Automatic,Richmond Hill,2024,Chevrolet,Equinox EV,46069.0,0.0,2024.0
2024 Chevrolet Blazer EV eAWD RS,"$67,790",23 km,Automatic,Edmonton,2024,Chevrolet,Blazer EV,67790.0,23.0,2024.0
2018 Tesla Model 3 Long Range AWD 499 km Range (EPA),"$33,975","102,448 km",Automatic,Calgary,2018,Tesla,Model 3,33975.0,102448.0,2018.0
2024 Jeep Wrangler SAHARA IN BRIGHT WHITE EQUIPPED WITH A 3.6L V,"$63,798",55 km,Automatic,Edmonton,2024,Jeep,Wrangler SAHARA,63798.0,55.0,2024.0
2018 Nissan LEAF SL 342 KM RANGE / NAVIGATION / LEAHTER / HEA...,"$17,488","85,105 km",Automatic,Toronto,2018,Nissan,LEAF SL,17488.0,85105.0,2018.0
2025 BMW IX,"$123,699",10 km,Automatic,Calgary,2025,BMW,IX ,123699.0,10.0,2025.0
2022 Ford F-150 Lightning LARIAT,"$58,998","56,484 km",Automatic,Kitchener,2022,Ford,F-150 Lightning,58998.0,56484.0,2022.0
HYUNDAI IONIQ 5 PREFERRED RWD LONG RANGE VOLANT SIEGES CHAUFFANT,"$44,999","13,514 km",Automatic,Chambly,HYUNDAI,IONIQ,5 PREFERRED,44999.0,13514.0,
Lincoln Aviator Hybride Grand tourisme TI 2021 à vendre,"$53,995","73,152 km",Automatic,St-Jean-sur-Richelieu,Lincoln,Aviator,Hybride Grand,53995.0,73152.0,
2024 Cadillac LYRIQ Sport,"$88,458",11 km,Automatic,London,2024,Cadillac,LYRIQ Sport,88458.0,11.0,2024.0
2025 Hyundai Kona Electric Preferred,"$49,348",9 km,Automatic,Gatineau,2025,Hyundai,Kona Electric,49348.0,9.0,2025.0
2025 Hyundai Kona Electric Preferred,"$49,348",9 km,Automatic,Gatineau,2025,Hyundai,Kona Electric,49348.0,9.0,2025.0
2018 Tesla Model 3 Mid Range Battery,"$29,888","54,091 km",Automatic,Scarborough,2018,Tesla,Model 3,29888.0,54091.0,2018.0
"2023 Volkswagen ID.4 Pro, XPEL, Carplay, Heated Seats/Wheel, Nav","$56,638","24,116 km",Automatic,Calgary,2023,Volkswagen,"ID.4 Pro,",56638.0,24116.0,2023.0
2023 Cadillac LYRIQ RWD Luxury | AKG Audio | Glass Roof,"$59,185","20,000 km",Automatic,Windsor,2023,Cadillac,LYRIQ RWD,59185.0,20000.0,2023.0
2011 Nissan Leaf SV|NAVI|ALLOYS|PUSHBUTTON START|CLIMATE,"$9,999","15,799 km",Automatic,Welland,2011,Nissan,Leaf SV|NAVI|ALLOYS|PUSHBUTTON,9999.0,15799.0,2011.0
2021 Chevrolet Bolt EV Premier | Remote Start | Rear Park,"$27,587","49,715 km",Automatic,Duncan,2021,Chevrolet,Bolt EV,27587.0,49715.0,2021.0
2020 Porsche Taycan 4S AWD|NAV|BOSE|REDLEATHER|AMBIENT|PANOROOF|,"$87,995","58,626 km",,North York,2020,Porsche,Taycan 4S,87995.0,58626.0,2020.0
"2024 Mitsubishi Outlander PHEV Noir - Black Alloy Wheels, Black","$62,298",5 km,,Port Coquitlam,2024,Mitsubishi,Outlander PHEV,62298.0,5.0,2024.0
2024 Chevrolet Blazer EV eAWD LT,Please Contact,387 km,Automatic,Houston,2024,Chevrolet,Blazer EV,,387.0,2024.0
2024 GMC HUMMER EV SUV 2X,"$142,088",10 km,Automatic,Gatineau,2024,GMC,HUMMER EV,142088.0,10.0,2024.0
2024 Honda Prologue EX-L SAVE THOUSANDS!,"$59,990","5,606 km",Automatic,Ottawa,2024,Honda,Prologue EX-L,59990.0,5606.0,2024.0
2024 Cadillac LYRIQ Sport,"$93,878",4 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Sport,93878.0,4.0,2024.0
2024 Cadillac LYRIQ Tech,"$72,888",4 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Tech,72888.0,4.0,2024.0
2024 Cadillac LYRIQ Sport,"$88,788",508 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Sport,88788.0,508.0,2024.0
2024 Ford F-150 Lightning FLASH | 312A | BLUECRUISE,Please Contact,122 km,Automatic,Lloydminster,2024,Ford,F-150 Lightning,,122.0,2024.0
2024 Ford F-150 Lightning FLASH | 312A | BLUECRUISE,Please Contact,20 km,Automatic,Lloydminster,2024,Ford,F-150 Lightning,,20.0,2024.0
2024 Ford F-150 Lightning FLASH | 312A | BLUECRUISE,Please Contact,10 km,Automatic,Lloydminster,2024,Ford,F-150 Lightning,,10.0,2024.0
2024 Ford F-150 Lightning FLASH | 312A | MAX TRAILER TOW PACKAGE,Please Contact,15 km,Automatic,Lloydminster,2024,Ford,F-150 Lightning,,15.0,2024.0
"2020 Nissan LEAF SV caméra , navi , sièges chauffants","$22,995","37,183 km",Automatic,Magog,2020,Nissan,LEAF SV,22995.0,37183.0,2020.0
"2023 Tesla Model 3 Lane Departure Warning System, Memory seat...","$39,987","23,835 km",Automatic,Coquitlam,2023,Tesla,Model 3,39987.0,23835.0,2023.0
2024 Cadillac LYRIQ Sport,"$84,783",4 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Sport,84783.0,4.0,2024.0
2024 Cadillac LYRIQ Sport,"$88,678",4 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Sport,88678.0,4.0,2024.0
2024 Chevrolet Blazer EV LT,"$61,494",1 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,61494.0,1.0,2024.0
"2024 Chevrolet Equinox EV RS Smartphone App, Front Power Seat...","$59,694",5 km,Automatic,Coquitlam,2024,Chevrolet,Equinox EV,59694.0,5.0,2024.0
2024 Chevrolet Equinox EV RS,"$57,073",4 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,57073.0,4.0,2024.0
2024 Chevrolet Silverado EV Work Truck,"$77,598",4 km,Automatic,Vancouver,2024,Chevrolet,Silverado EV,77598.0,4.0,2024.0
2024 Chevrolet Equinox EV LT,"$52,368",4 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,52368.0,4.0,2024.0
2024 Chevrolet Equinox EV RS,"$57,073",4 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,57073.0,4.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$111,039",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQE EQE,111039.0,90.0,2024.0
2024 Volkswagen ID.4 Pro,"$58,154",10 km,Automatic,Blainville,2024,Volkswagen,ID.4 Pro,58154.0,10.0,2024.0
2021 Toyota Prius Prime PRIME - BRANCHABLE - FULL ÉQUIPÉ CAMERA,"$27,495","64,963 km",Automatic,Levis,2021,Toyota,Prius Prime,27495.0,64963.0,2021.0
2023 Audi RS e-tron GT,"$190,841",33 km,Automatic,Laval,2023,Audi,RS e-tron,190841.0,33.0,2023.0
2021 Tesla Model Y LONG RANGE AWD AUTO CUIR TOIT PANO GPS NAV 67,"$44,684","67,232 km",Automatic,Levis,2021,Tesla,Model Y,44684.0,67232.0,2021.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$107,253",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQE EQE,107253.0,90.0,2024.0
2024 Mercedes-Benz EQE AMG EQE,"$157,539",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQE AMG,157539.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$106,239",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQE EQE,106239.0,90.0,2024.0
2024 Tesla Model 3 Lease Transfer,Please Contact,"4,800 km",Automatic,Markham,2024,Tesla,Model 3,,4800.0,2024.0
2024 Chevrolet Silverado EV 4WT,"$85,127",0 km,Automatic,Saint-Léonard,2024,Chevrolet,Silverado EV,85127.0,0.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$108,705",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQE EQE,108705.0,90.0,2024.0
2019 Tesla Model 3 Standard Range Plus RWD,"$33,995","35,246 km",Automatic,Wasaga Beach,2019,Tesla,Model 3,33995.0,35246.0,2019.0
Tesla Modèle 3 Standard Plus 2020,"$29,000","95,000 km",Automatic,Edmundston,Tesla,Modèle,3 Standard,29000.0,95000.0,
2024 Tesla Model Y Basic,"$49,991","23,085 km",,Oshawa,2024,Tesla,Model Y,49991.0,23085.0,2024.0
2021 Kia Niro EV EX + EX +,"$26,998","60,200 km",Automatic,Roxboro,2021,Kia,Niro EV,26998.0,60200.0,2021.0
2023 Mitsubishi Outlander PHEV SEL S-AWC,"$54,647",10 km,Automatic,London,2023,Mitsubishi,Outlander PHEV,54647.0,10.0,2023.0
2023 Mitsubishi Outlander PHEV LE S-AWC,"$51,871",10 km,Automatic,London,2023,Mitsubishi,Outlander PHEV,51871.0,10.0,2023.0
2023 Mitsubishi Outlander PHEV SEL S-AWC,"$54,647",10 km,Automatic,London,2023,Mitsubishi,Outlander PHEV,54647.0,10.0,2023.0
2021 Tesla Model 3 STANDARD PLUS|NAV|AUTOPILOT|HIFI|PANOROOF|CAR,"$39,995","25,842 km",Automatic,North York,2021,Tesla,Model 3,39995.0,25842.0,2021.0
2019 Audi e-tron Technik,"$38,998","68,768 km",Automatic,Windsor,2019,Audi,e-tron Technik,38998.0,68768.0,2019.0
2024 Cadillac LYRIQ Sport,"$96,897",69 km,,Calgary,2024,Cadillac,LYRIQ Sport,96897.0,69.0,2024.0
2019 Tesla Model X Long Range EV | Heated Seats And Steering,"$57,399","139,067 km",Automatic,Winnipeg,2019,Tesla,Model X,57399.0,139067.0,2019.0
2025 Hyundai Kona Electric EV PREF ULTI PKG | ADAPTIVE CRUISE,Please Contact,32 km,Automatic,Sherwood Park,2025,Hyundai,Kona Electric,,32.0,2025.0
2023 Kia Soul EV Premium,$279,"15,000 km",Automatic,Levis,2023,Kia,Soul EV,279.0,15000.0,2023.0
2022 Tesla Model 3 Long Range with Acceleration Boost,"$52,000","34,000 km",,Vaughan,2022,Tesla,Model 3,52000.0,34000.0,2022.0
2015 Nissan Leaf SL,"$7,900","204,126 km",Automatic,Brossard,2015,Nissan,Leaf SL,7900.0,204126.0,2015.0
2022 Mitsubishi Outlander PHEV GT S-AWC,"$32,950","111,656 km",Automatic,London,2022,Mitsubishi,Outlander PHEV,32950.0,111656.0,2022.0
2023 Audi E-TRON Technik,"$70,777","12,426 km",Automatic,Terrebonne,2023,Audi,E-TRON Technik,70777.0,12426.0,2023.0
2024 Jeep Wrangler RUBICON X IN TUSCADERO PEARL EQUIPPED WITH A,"$78,184",55 km,,Edmonton,2024,Jeep,Wrangler RUBICON,78184.0,55.0,2024.0
2018 Nissan Leaf S,"$10,942","216,345 km",Automatic,Richmond,2018,Nissan,Leaf S,10942.0,216345.0,2018.0
2023 Jeep Wrangler RUBICON IN BRIGHT WHITE EQUIPPED WITH A 3.6L,"$62,633","1,211 km",Automatic,Edmonton,2023,Jeep,Wrangler RUBICON,62633.0,1211.0,2023.0
2024 Cadillac LYRIQ Sport 2 AWD Sunroof Nav SuperCruise,"$79,099",6 km,Automatic,Edmonton,2024,Cadillac,LYRIQ Sport,79099.0,6.0,2024.0
2024 Cadillac LYRIQ Sport 2 AWD Sunroof Nav SuperCruise,"$77,689",6 km,Automatic,Edmonton,2024,Cadillac,LYRIQ Sport,77689.0,6.0,2024.0
2024 GMC HUMMER EV Pickup 2X,Please Contact,15 km,Automatic,Houston,2024,GMC,HUMMER EV,,15.0,2024.0
2023 Toyota BZ4X XLE AWD LE CENTRE DE L USAGE EN ESTRIE,"$36,988","12,300 km",Automatic,Granby,2023,Toyota,BZ4X XLE,36988.0,12300.0,2023.0
2025 Kia Niro EV Wind ETA: 12/08/2024,"$44,370",10 km,Automatic,Niagara falls,2025,Kia,Niro EV,44370.0,10.0,2025.0
2022 Chevrolet BOLT EUV PREMIER TOIT *CHARGE RAPIDE* CAM 360 *SI,"$30,495","25,799 km",Automatic,Saint-Jérôme,2022,Chevrolet,BOLT EUV,30495.0,25799.0,2022.0
2023 Mercedes-Benz EQE EQE 350 4MATIC,"$124,890","1,015 km",Automatic,Laval,2023,Mercedes-Benz,EQE EQE,124890.0,1015.0,2023.0
2024 Chevrolet Silverado EV RST,"$120,122",0 km,Automatic,Dartmouth,2024,Chevrolet,Silverado EV,120122.0,0.0,2024.0
2023 Mercedes-Benz EQS EQS 450 4MATIC,"$156,006","13,972 km",Automatic,Laval,2023,Mercedes-Benz,EQS EQS,156006.0,13972.0,2023.0
2024 Cadillac LYRIQ Luxury,"$87,348",15 km,Automatic,Windsor,2024,Cadillac,LYRIQ Luxury,87348.0,15.0,2024.0
2024 Cadillac LYRIQ Sport,"$89,143","1,891 km",Automatic,Windsor,2024,Cadillac,LYRIQ Sport,89143.0,1891.0,2024.0
FORD F-150 LIGHTNING FLASH 2024,"$85,210",10 km,Automatic,Lachute,FORD,F-150,LIGHTNING FLASH,85210.0,10.0,
FORD F-150 LIGHTNING FLASH 2024,"$85,210",10 km,Automatic,Lachute,FORD,F-150,LIGHTNING FLASH,85210.0,10.0,
2024 GMC HUMMER EV Pickup 3X OMEGA EDITION,"$208,074",88 km,Automatic,Markham,2024,GMC,HUMMER EV,208074.0,88.0,2024.0
FORD MUSTANG MACH-E SÉLECT 2024,"$64,990",10 km,Automatic,Lachute,FORD,MUSTANG,MACH-E SÉLECT,64990.0,10.0,
2024 GMC HUMMER EV SUV 3X,Please Contact,24 km,Automatic,Calgary,2024,GMC,HUMMER EV,,24.0,2024.0
2024 Chevrolet Equinox EV LT,"$59,412",6 km,Automatic,Calgary,2024,Chevrolet,Equinox EV,59412.0,6.0,2024.0
2019 Hyundai IONIQ Electric Preferred à hayon,"$16,790","69,192 km",Automatic,MONTREAL,2019,Hyundai,IONIQ Electric,16790.0,69192.0,2019.0
2024 Dodge Hornet R-T PHEV EAWD,"$40,995","6,500 km",Automatic,Magog,2024,Dodge,Hornet R-T,40995.0,6500.0,2024.0
2019 Tesla Model 3 STANDARD RANGE PLUS,"$23,988","126,000 km",Automatic,Oakville,2019,Tesla,Model 3,23988.0,126000.0,2019.0
2024 GMC HUMMER EV SUV 2X,"$135,193",3 km,Automatic,Calgary,2024,GMC,HUMMER EV,135193.0,3.0,2024.0
2025 Kia EV9 Land Land AWD,Please Contact,29 km,Automatic,Edmonton,2025,Kia,EV9 Land,,29.0,2025.0
2024 Chevrolet Equinox EV 2LT,"$46,069",0 km,Automatic,Richmond Hill,2024,Chevrolet,Equinox EV,46069.0,0.0,2024.0
2024 Cadillac LYRIQ Luxury,"$98,269",549 km,Automatic,Port Hope,2024,Cadillac,LYRIQ Luxury,98269.0,549.0,2024.0
2023 Mercedes-Benz EQE 500,"$85,794","14,938 km",Automatic,Regina,2023,Mercedes-Benz,EQE 500,85794.0,14938.0,2023.0
"2025 Mitsubishi Outlander PHEV ES - Heated Seats, Apple Carplay/","$50,998",5 km,Automatic,Port Coquitlam,2025,Mitsubishi,Outlander PHEV,50998.0,5.0,2025.0
2024 Chevrolet Blazer EV RWD RS,"$69,294",15 km,Automatic,Sherwood Park,2024,Chevrolet,Blazer EV,69294.0,15.0,2024.0
2024 Chevrolet Blazer EV eAWD LT,"$62,294",6 km,Automatic,Sherwood Park,2024,Chevrolet,Blazer EV,62294.0,6.0,2024.0
2025 Hyundai KONA ELECTRIC Preferred,"$49,433",75 km,Automatic,Ajax,2025,Hyundai,KONA ELECTRIC,49433.0,75.0,2025.0
2024 Chevrolet Equinox EV RS,"$53,969",17 km,Automatic,Kelowna,2024,Chevrolet,Equinox EV,53969.0,17.0,2024.0
2021 Ford Mustang Mach-E SELECT AWD FULLY ELECTRIC BLIND SPOTS N,"$34,860","57,800 km",Automatic,Concord,2021,Ford,Mustang Mach-E,34860.0,57800.0,2021.0
2024 Chevrolet Blazer EV eAWD RS,"$72,228","4,224 km",Automatic,Edmonton,2024,Chevrolet,Blazer EV,72228.0,4224.0,2024.0
2024 Chevrolet Blazer EV RS,"$61,097",22 km,,Calgary,2024,Chevrolet,Blazer EV,61097.0,22.0,2024.0
2024 Volkswagen ID.4 Pro S,"$58,907","2,896 km",Automatic,Edmonton,2024,Volkswagen,ID.4 Pro,58907.0,2896.0,2024.0
2024 GMC HUMMER EV Pickup 3X,"$160,146",50 km,,Calgary,2024,GMC,HUMMER EV,160146.0,50.0,2024.0
2024 Hyundai KONA ELECTRIC Ultimate w/ Sage-Green Int. -Price BE,"$52,162",15 km,Automatic,Calgary,2024,Hyundai,KONA ELECTRIC,52162.0,15.0,2024.0
2018 Tesla Model 3 Long Range AWD- ACCLERATION BOOST|FULL Self D,"$38,995","72,766 km",Automatic,Saskatoon,2018,Tesla,Model 3,38995.0,72766.0,2018.0
2022 Chevrolet BOLT EUV LT,"$30,888","53,995 km",Other,Amherst,2022,Chevrolet,BOLT EUV,30888.0,53995.0,2022.0
2024 Chevrolet Blazer EV,"$60,928",9 km,Automatic,Calgary,2024,Chevrolet,Blazer EV,60928.0,9.0,2024.0
2024 Cadillac LYRIQ Sport,"$86,089",10 km,Automatic,Sainte-Julie,2024,Cadillac,LYRIQ Sport,86089.0,10.0,2024.0
2023 Tesla Model Y,"$52,998","32,017 km",Automatic,Waterloo,2023,Tesla,Model Y,52998.0,32017.0,2023.0
2014 Chevrolet Volt,"$10,995","113,918 km",Automatic,Nicolet,2014,Chevrolet,Volt ,10995.0,113918.0,2014.0
2024 Chevrolet Silverado EV RST - SuperCruise,"$122,463",11 km,Automatic,Timmins,2024,Chevrolet,Silverado EV,122463.0,11.0,2024.0
2021 Hyundai Kona Electric Preferred FWD,"$21,903","115,175 km",Automatic,Bathurst,2021,Hyundai,Kona Electric,21903.0,115175.0,2021.0
2016 Kia Soul EV EV Luxury EV Luxury,"$12,388","133,689 km",Automatic,Scarborough,2016,Kia,Soul EV,12388.0,133689.0,2016.0
2024 Chevrolet Blazer EV 2LT AWD | ELECTRIC | 449 KM RANGE |...,"$61,494",15 km,Automatic,Exeter,2024,Chevrolet,Blazer EV,61494.0,15.0,2024.0
2024 Cadillac LYRIQ Sport,"$84,094",4 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Sport,84094.0,4.0,2024.0
2024 Chevrolet Silverado EV Work Truck 2024 Chevrolet Silvera...,"$82,999",1 km,Automatic,Coquitlam,2024,Chevrolet,Silverado EV,82999.0,1.0,2024.0
"2024 Chevrolet Equinox EV LT Smartphone App, Front Power Seat...","$54,894",9 km,Automatic,Coquitlam,2024,Chevrolet,Equinox EV,54894.0,9.0,2024.0
2024 Chevrolet Blazer EV LT,"$59,898",1 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,59898.0,1.0,2024.0
2024 Chevrolet Blazer EV LT,"$61,793",4 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,61793.0,4.0,2024.0
2024 Cadillac LYRIQ Luxury,"$93,878",12 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Luxury,93878.0,12.0,2024.0
2024 Chevrolet Blazer EV LT,"$62,388",13 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,62388.0,13.0,2024.0
2024 Cadillac LYRIQ Luxury,"$83,488",11 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Luxury,83488.0,11.0,2024.0
2024 Cadillac LYRIQ Luxury,"$86,678",12 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Luxury,86678.0,12.0,2024.0
2024 Volkswagen ID.4 Pro,"$58,154",10 km,Automatic,Blainville,2024,Volkswagen,ID.4 Pro,58154.0,10.0,2024.0
2017 Hyundai Ioniq EV Limited FULL ELECTRIC!!!,"$15,999","108,414 km",Automatic,Sarnia,2017,Hyundai,Ioniq EV,15999.0,108414.0,2017.0
2022 Ford Mustang Mach-E GT ENSEMBLE PERFORMANCE LONGUE AUTONOMI,"$46,722","57,803 km",Automatic,Sainte-Julienne,2022,Ford,Mustang Mach-E,46722.0,57803.0,2022.0
2024 Mercedes-Benz EQB EQB 250,"$71,431",90 km,Automatic,Laval,2024,Mercedes-Benz,EQB EQB,71431.0,90.0,2024.0
2024 Mercedes-Benz EQS EQS 450 4MATIC,"$157,872",90 km,Automatic,Laval,2024,Mercedes-Benz,EQS EQS,157872.0,90.0,2024.0
2024 Volkswagen ID.4 Pro,"$60,095","2,000 km",Automatic,Laval,2024,Volkswagen,ID.4 Pro,60095.0,2000.0,2024.0
2024 Volkswagen ID.4 ID.4 Pro AWD,"$56,956",90 km,Automatic,Toronto,2024,Volkswagen,ID.4 ID.4,56956.0,90.0,2024.0
2024 Audi Q8 e-tron,"$107,640",33 km,Automatic,Laval,2024,Audi,Q8 e-tron,107640.0,33.0,2024.0
2024 Volkswagen ID.4 Pro,"$58,695",10 km,Automatic,Blainville,2024,Volkswagen,ID.4 Pro,58695.0,10.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$116,703",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,116703.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$116,901",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,116901.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$115,365",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,115365.0,90.0,2024.0
2024 Mercedes-Benz EQB EQB 300 4M,"$74,851",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQB EQB,74851.0,90.0,2024.0
2025 GMC HUMMER EV SUV 2X,"$135,906",0 km,Automatic,Saint-Léonard,2025,GMC,HUMMER EV,135906.0,0.0,2025.0
2024 Volkswagen ID.4 PRO S,"$64,695",10 km,Automatic,Hebbville,2024,Volkswagen,ID.4 PRO,64695.0,10.0,2024.0
2023 Chevrolet BOLT EUV LT,"$32,034",0 km,Automatic,Saint-Léonard,2023,Chevrolet,BOLT EUV,32034.0,0.0,2023.0
2024 Ford Mustang Mach-E SELECT | 100A | COMFORT PACKAGE LITE,"$57,590",15 km,Automatic,Lloydminster,2024,Ford,Mustang Mach-E,57590.0,15.0,2024.0
Bolt EUV LT Grande Expedition 2023 - Sièges en cuir - Bcp d’,"$29,995","43,000 km",Automatic,Laurentides,Bolt,EUV,LT Grande,29995.0,43000.0,
2021 KIA SOUL LIMITED ELECTRIQUE,"$21,995","96,000 km",Automatic,Sherbrooke,2021,KIA,SOUL LIMITED,21995.0,96000.0,2021.0
2021 Tesla Model 3 Standard Range,"$36,500","92,000 km",Automatic,Edmonton,2021,Tesla,Model 3,36500.0,92000.0,2021.0
2023 Tesla Model 3,"$45,000","34,000 km",Automatic,Brampton,2023,Tesla,Model 3,45000.0,34000.0,2023.0
2018 Mitsubishi Outlander ES Touring PHEV,"$16,888","113,000 km",,Saint-Eustache,2018,Mitsubishi,Outlander ES,16888.0,113000.0,2018.0
2021 Chevrolet Bolt EV Premier | Remote Start | Rear Park,"$27,587","49,715 km",Automatic,Duncan,2021,Chevrolet,Bolt EV,27587.0,49715.0,2021.0
2023 BMW i4 eDrive35,"$50,995","24,656 km",Automatic,Ottawa,2023,BMW,i4 eDrive35,50995.0,24656.0,2023.0
2020 Tesla Model 3 Standard Range Plus | Wireless Charging,"$31,993","95,423 km",Automatic,Abbotsford,2020,Tesla,Model 3,31993.0,95423.0,2020.0
2021 Tesla Model 3 STANDARD PLUS|NAV|AUTOPILOT|HIFI|PANOROOF|CAR,"$39,995","25,842 km",Automatic,North York,2021,Tesla,Model 3,39995.0,25842.0,2021.0
2020 Tesla Model X LOADED LONG-RANGE-EDITION 5 PASSENGER 398-kW-,"$69,995","71,000 km",Automatic,Bradford,2020,Tesla,Model X,69995.0,71000.0,2020.0
2024 Kia EV6 Land w/GT-Line Pkg 1 - Power Liftgate,"$63,279",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,63279.0,50.0,2024.0
2022 Volvo C40,$540,"44,000 km",,Toronto,2022,Volvo,C40 ,540.0,44000.0,2022.0
2017 Kia SOUL EV LUXURY *NAV* POMPE CHAUFF SIÈGES VENT / CHAUFF,"$11,995","88,874 km",Automatic,Saint-Jérôme,2017,Kia,SOUL EV,11995.0,88874.0,2017.0
2016 Chevrolet Spark EV LT,"$9,988","54,250 km",Automatic,Carignan,2016,Chevrolet,Spark EV,9988.0,54250.0,2016.0
2022 Toyota Prius AWD-E,"$33,990","78,883 km",Automatic,Halifax,2022,Toyota,Prius AWD-E,33990.0,78883.0,2022.0
+++++2023 Hyundai Ioniq 6 AWD Long Range w/ Ultimate package++++,"$60,000","3,000 km",Automatic,Cambridge,+++++2023,Hyundai,Ioniq 6,60000.0,3000.0,
2024 Mercedes-Benz ESprinter Cargo Van,"$114,832",90 km,Automatic,Oakville,2024,Mercedes-Benz,ESprinter Cargo,114832.0,90.0,2024.0
2024 Chevrolet Equinox EV 2RS,"$54,169",12 km,Automatic,Dartmouth,2024,Chevrolet,Equinox EV,54169.0,12.0,2024.0
2024 Cadillac LYRIQ Sport,"$81,768",88 km,Automatic,Markham,2024,Cadillac,LYRIQ Sport,81768.0,88.0,2024.0
2024 Volkswagen ID.4 Pro S,"$62,693",11 km,Automatic,Edmonton,2024,Volkswagen,ID.4 Pro,62693.0,11.0,2024.0
2024 Chevrolet Blazer EV eAWD RS,"$70,194",17 km,Automatic,Fort McMurray,2024,Chevrolet,Blazer EV,70194.0,17.0,2024.0
2024 Chevrolet Blazer EV eAWD LT,"$64,494",11 km,Automatic,Fort McMurray,2024,Chevrolet,Blazer EV,64494.0,11.0,2024.0
2024 CHEVROLET BLAZER eAWD RS - includes IZEV Rebate,"$63,599",335 km,Automatic,Okotoks,2024,CHEVROLET,BLAZER eAWD,63599.0,335.0,2024.0
2024 GMC HUMMER EV 3X,"$172,888",28 km,Automatic,Okotoks,2024,GMC,HUMMER EV,172888.0,28.0,2024.0
2024 Chevrolet Silverado EV,"$79,251",12 km,Automatic,Guelph,2024,Chevrolet,Silverado EV,79251.0,12.0,2024.0
2024 Cadillac LYRIQ,"$76,161",12 km,Automatic,Guelph,2024,Cadillac,LYRIQ ,76161.0,12.0,2024.0
2020 Mitsubishi Outlander PHEV SE S-AWC,"$25,950","112,000 km",Automatic,London,2020,Mitsubishi,Outlander PHEV,25950.0,112000.0,2020.0
2024 Chevrolet Blazer EV 2LT AWD Sunroof Nav Adaptive Cruise,"$54,089",6 km,Automatic,Edmonton,2024,Chevrolet,Blazer EV,54089.0,6.0,2024.0
2024 Chevrolet Equinox EV RS,"$52,316",198 km,Automatic,Smithers,2024,Chevrolet,Equinox EV,52316.0,198.0,2024.0
2024 Chevrolet Silverado EV Work Truck,"$85,815",104 km,Automatic,Smithers,2024,Chevrolet,Silverado EV,85815.0,104.0,2024.0
2024 Chevrolet Equinox EV RS,"$64,409",15 km,Automatic,Sherwood Park,2024,Chevrolet,Equinox EV,64409.0,15.0,2024.0
